DEBUG    | 2026-01-20 09:00:58 | correlation.py:40 | dispatch() | GET /api/v1/chat/threads cid=7c1960636c354dfe8559ed2d012320b9 time_ms=0.30
ERROR    | 2026-01-20 09:01:25 | multi_agent_graph.py:568 | streaming_wrapper() | [todo_expert]流式输出异常: Error code: 400 - {'error': {'message': "Messages with role 'tool' must be a response to a preceding message with 'tool_calls'", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
Traceback (most recent call last):
  File "/Users/jijingkun/bojxAI/fastapi/app/ai/workflow/multi_agent_graph.py", line 386, in streaming_wrapper
    async for mode, chunk in agent.astream(
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langgraph/pregel/main.py", line 2971, in astream
    async for _ in runner.atick(
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langgraph/pregel/_runner.py", line 410, in atick
    _panic_or_proceed(
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langgraph/pregel/_runner.py", line 520, in _panic_or_proceed
    raise exc
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langgraph/pregel/_retry.py", line 137, in arun_with_retry
    return await task.proc.ainvoke(task.input, config)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langgraph/_internal/_runnable.py", line 705, in ainvoke
    input = await asyncio.create_task(
            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langgraph/_internal/_runnable.py", line 473, in ainvoke
    ret = await self.afunc(*args, **kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_core/runnables/config.py", line 608, in run_in_executor
    return await asyncio.get_running_loop().run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/Cellar/python@3.11/3.11.12_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/concurrent/futures/thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_core/runnables/config.py", line 599, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/app/ai/workflow/todo_graph.py", line 431, in analyze_intent
    response = llm.invoke(analysis_messages, config={"tags": ["internal_thought"]})
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_core/language_models/chat_models.py", line 398, in invoke
    self.generate_prompt(
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_core/language_models/chat_models.py", line 1117, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_core/language_models/chat_models.py", line 927, in generate
    self._generate_with_cache(
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_core/language_models/chat_models.py", line 1221, in _generate_with_cache
    result = self._generate(
             ^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_deepseek/chat_models.py", line 356, in _generate
    return super()._generate(
           ^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_openai/chat_models/base.py", line 1333, in _generate
    raise e
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/langchain_openai/chat_models/base.py", line 1328, in _generate
    raw_response = self.client.with_raw_response.create(**payload)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/openai/_legacy_response.py", line 364, in wrapped
    return cast(LegacyAPIResponse[R], func(*args, **kwargs))
                                      ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/openai/_utils/_utils.py", line 286, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/openai/resources/chat/completions/completions.py", line 1192, in create
    return self._post(
           ^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jijingkun/bojxAI/fastapi/venv/lib/python3.11/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.BadRequestError: Error code: 400 - {'error': {'message': "Messages with role 'tool' must be a response to a preceding message with 'tool_calls'", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
During task with name 'analyze' and id '223a0779-ea0d-748c-57d6-89f4f7216675'
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:672 | _evaluate_expert_work() | 评估节点: 专家已完成任务，结束流程
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:589 | _postprocess() | [38;5;208m============================================================[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:590 | _postprocess() | [38;5;208m[多智能体-消息列表] 共 8 条消息:[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [0] content='待办查询' additional_kwargs={} response_metadata={} id='256e3118-cbc3-40e3-b4a3-2e83d359669e'[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [1] content='' additional_kwargs={'reasoning_content': ''} response_metadata={'finish_reason': 'tool_calls', 'model_name': 'deepseek-chat', 'system_fingerprint': 'fp_eaab8d114b_prod0820_fp8_kvcache', 'model_provider': 'deepseek'} name='supervisor' id='lc_run--019bd8ea-f8a6-7bc2-9186-4f2c6e353720' tool_calls=[{'name': 'assign_to_todo_expert', 'args': {'task_description': '用户想要查询待办事项。请列出用户的所有待办事项，或者根据用户的需求进行查询。用户说的是"待办查询"，这可能意味着：\n1. 列出所有待办事项\n2. 查询特定类型的待办事项\n3. 查看待办事项的详细信息\n\n请根据待办助手的标准流程，帮助用户查询待办事项。'}, 'id': 'call_00_sgb5gNpKHKVu2da7NkYC7H1P', 'type': 'tool_call'}] usage_metadata={'input_tokens': 4218, 'output_tokens': 123, 'total_tokens': 4341, 'input_token_details': {'cache_read': 4160}, 'output_token_details': {}}[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [2] content='{"action":"handoff","target_agent":"todo_expert","task_description":"用户想要查询待办事项。请列出用户的所有待办事项，或者根据用户的需求进行查询。用户说的是\\"待办查询\\"，这可能意味着：\\n1. 列出所有待办事项\\n2. 查询特定类型的待办事项\\n3. 查看待办事项的详细信息\\n\\n请根据待办助手的标准流程，帮助用户查询待办事项。"}' name='assign_to_todo_expert' id='e99e0a8f-89e5-4ca8-8df9-42fdf231f6f5' tool_call_id='call_00_sgb5gNpKHKVu2da7NkYC7H1P'[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [3] content='为您找到 1 个待办事项' additional_kwargs={'data': {'todos': [{'id': 1, 'title': '吃饭', 'status': 'done', 'description': '', 'priority': 1, 'due_date': '2026-01-19 09:00', 'category': None, 'tags': None, 'start_time': None, 'progress': 100, 'progress_notes': '哈哈哈哈哈'}]}, 'data_type': 'todo_list', 'reasoning_content': ''} response_metadata={} id='58027c30-03d7-41eb-a09a-c2fe5b795863'[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [4] content='查看待办' additional_kwargs={} response_metadata={} id='12f18301-32e7-4d53-bf00-e36aa3a19497'[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [5] content='' additional_kwargs={} response_metadata={'finish_reason': 'tool_calls', 'model_name': 'deepseek-chat', 'system_fingerprint': 'fp_eaab8d114b_prod0820_fp8_kvcache', 'model_provider': 'deepseek'} name='supervisor' id='lc_run--019bd8eb-a40d-73c3-b447-222e5ad0322a' tool_calls=[{'name': 'assign_to_todo_expert', 'args': {'task_description': '用户想要查看待办事项。根据之前的对话，用户已经查询到了1个待办事项，现在说"查看待办"，这意味着：\n1. 用户想要查看刚才查询到的那个待办事项的详细信息\n2. 或者用户想要查看所有待办事项的详细信息\n\n请根据待办助手的标准流程，帮助用户查看待办事项的详细信息。'}, 'id': 'call_00_3ajOxzETC6mfCz0BYEJ2h0lj', 'type': 'tool_call'}] usage_metadata={'input_tokens': 4472, 'output_tokens': 124, 'total_tokens': 4596, 'input_token_details': {'cache_read': 4288}, 'output_token_details': {}}[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [6] content='{"action":"handoff","target_agent":"todo_expert","task_description":"用户想要查看待办事项。根据之前的对话，用户已经查询到了1个待办事项，现在说\\"查看待办\\"，这意味着：\\n1. 用户想要查看刚才查询到的那个待办事项的详细信息\\n2. 或者用户想要查看所有待办事项的详细信息\\n\\n请根据待办助手的标准流程，帮助用户查看待办事项的详细信息。"}' name='assign_to_todo_expert' id='32f61dee-954f-44fd-9358-bf39d5f899db' tool_call_id='call_00_3ajOxzETC6mfCz0BYEJ2h0lj'[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:592 | _postprocess() | [38;5;208m  [7] content='\n[System Error: Error code: 400 - {\'error\': {\'message\': "Messages with role \'tool\' must be a response to a preceding message with \'tool_calls\'", \'type\': \'invalid_request_error\', \'param\': None, \'code\': \'invalid_request_error\'}}]' additional_kwargs={} response_metadata={} id='72e095a0-45e8-4340-b73e-a72533943525'[0m
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:593 | _postprocess() | [38;5;208m============================================================[0m
DEBUG    | 2026-01-20 09:01:25 | chat_repo.py:300 | save_conversation_from_messages() | 遍历消息: type=ai, name=None, content_preview=
[System Error: Error code: 400 - {'error': {'mess
DEBUG    | 2026-01-20 09:01:25 | chat_repo.py:300 | save_conversation_from_messages() | 遍历消息: type=tool, name=assign_to_todo_expert, content_preview={"action":"handoff","target_agent":"todo_expert","
INFO     | 2026-01-20 09:01:25 | chat_repo.py:316 | save_conversation_from_messages() | Tool消息内容(前500字): {"action":"handoff","target_agent":"todo_expert","task_description":"用户想要查看待办事项。根据之前的对话，用户已经查询到了1个待办事项，现在说\"查看待办\"，这意味着：\n1. 用户想要查看刚才查询到的那个待办事项的详细信息\n2. 或者用户想要查看所有待办事项的详细信息\n\n请根据待办助手的标准流程，帮助用户查看待办事项的详细信息。"}
INFO     | 2026-01-20 09:01:25 | chat_repo.py:327 | save_conversation_from_messages() | Tool消息中未找到 KB_IMAGES 标记
DEBUG    | 2026-01-20 09:01:25 | chat_repo.py:300 | save_conversation_from_messages() | 遍历消息: type=ai, name=supervisor, content_preview=
DEBUG    | 2026-01-20 09:01:25 | chat_repo.py:300 | save_conversation_from_messages() | 遍历消息: type=human, name=None, content_preview=查看待办
INFO     | 2026-01-20 09:01:25 | base.py:2701 | _connection_begin_impl() | BEGIN (implicit)
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR AND t_chat_message.role = %(role_1)s::VARCHAR AND t_chat_message.content = %(content_1)s::VARCHAR 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | [cached since 348.6s ago] {'thread_id_1': '15013a67-266a-4bdd-b0b7-50076935aae7', 'role_1': 'human', 'content_1': '查看待办', 'param_1': 1}
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | INSERT INTO t_chat_message (user_id, thread_id, role, content_type, content, metadata, create_time, title) VALUES (%(user_id)s::INTEGER, %(thread_id)s::VARCHAR, %(role)s::VARCHAR, %(content_type)s::VARCHAR, %(content)s::VARCHAR, %(metadata)s::JSON, %(create_time)s::TIMESTAMP WITHOUT TIME ZONE, %(title)s::VARCHAR) RETURNING t_chat_message.id
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | [cached since 348.6s ago] {'user_id': 2, 'thread_id': '15013a67-266a-4bdd-b0b7-50076935aae7', 'role': 'human', 'content_type': 'text', 'content': '查看待办', 'metadata': Json(None), 'create_time': datetime.datetime(2026, 1, 20, 9, 1, 25, 621183), 'title': '查看待办'}
INFO     | 2026-01-20 09:01:25 | base.py:2707 | _connection_commit_impl() | COMMIT
INFO     | 2026-01-20 09:01:25 | base.py:2701 | _connection_begin_impl() | BEGIN (implicit)
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | SELECT t_chat_message.id, t_chat_message.user_id, t_chat_message.thread_id, t_chat_message.role, t_chat_message.content_type, t_chat_message.content, t_chat_message.metadata, t_chat_message.create_time, t_chat_message.title 
FROM t_chat_message 
WHERE t_chat_message.id = %(pk_1)s::BIGINT
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | [cached since 348.6s ago] {'pk_1': 808}
INFO     | 2026-01-20 09:01:25 | chat_repo.py:66 | save_message() | 对话消息已保存: id=808, thread_id=15013a67-266a-4bdd-b0b7-50076935aae7, role=human
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | INSERT INTO t_chat_message (user_id, thread_id, role, content_type, content, metadata, create_time, title) VALUES (%(user_id)s::INTEGER, %(thread_id)s::VARCHAR, %(role)s::VARCHAR, %(content_type)s::VARCHAR, %(content)s::VARCHAR, %(metadata)s::JSON, %(create_time)s::TIMESTAMP WITHOUT TIME ZONE, %(title)s::VARCHAR) RETURNING t_chat_message.id
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | [cached since 348.6s ago] {'user_id': 2, 'thread_id': '15013a67-266a-4bdd-b0b7-50076935aae7', 'role': 'ai', 'content_type': 'markdown', 'content': '\n[System Error: Error code: 400 - {\'error\': {\'message\': "Messages with role \'tool\' must be a response to a preceding message with \'tool_calls\'", \'type\': \'invalid_request_error\', \'param\': None, \'code\': \'invalid_request_error\'}}]', 'metadata': Json({}), 'create_time': datetime.datetime(2026, 1, 20, 9, 1, 25, 626207), 'title': None}
INFO     | 2026-01-20 09:01:25 | base.py:2707 | _connection_commit_impl() | COMMIT
INFO     | 2026-01-20 09:01:25 | base.py:2701 | _connection_begin_impl() | BEGIN (implicit)
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | SELECT t_chat_message.id, t_chat_message.user_id, t_chat_message.thread_id, t_chat_message.role, t_chat_message.content_type, t_chat_message.content, t_chat_message.metadata, t_chat_message.create_time, t_chat_message.title 
FROM t_chat_message 
WHERE t_chat_message.id = %(pk_1)s::BIGINT
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | [cached since 348.6s ago] {'pk_1': 809}
INFO     | 2026-01-20 09:01:25 | chat_repo.py:66 | save_message() | 对话消息已保存: id=809, thread_id=15013a67-266a-4bdd-b0b7-50076935aae7, role=ai
INFO     | 2026-01-20 09:01:25 | chat_repo.py:432 | save_conversation_from_messages() | 对话已保存: thread_id=15013a67-266a-4bdd-b0b7-50076935aae7, human=4字, ai=227字
INFO     | 2026-01-20 09:01:25 | base.py:2704 | _connection_rollback_impl() | ROLLBACK
INFO     | 2026-01-20 09:01:25 | multi_agent_graph.py:622 | _postprocess() | 多智能体对话已保存: thread_id=15013a67-266a-4bdd-b0b7-50076935aae7, user_id=2, messages_count=8
DEBUG    | 2026-01-20 09:01:25 | multi_agent_graph.py:634 | _postprocess() | 多智能体后处理: DataFrame 缓存已清理
INFO     | 2026-01-20 09:01:25 | chat_service.py:305 | stream() | 流式处理完成: thread_id=15013a67-266a-4bdd-b0b7-50076935aae7, answer_len=227
INFO     | 2026-01-20 09:01:25 | base.py:2701 | _connection_begin_impl() | BEGIN (implicit)
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | SELECT t_user.id AS t_user_id, t_user.username AS t_user_username, t_user.password AS t_user_password, t_user.mobile AS t_user_mobile, t_user.createtime AS t_user_createtime, t_user.updatetime AS t_user_updatetime 
FROM t_user 
WHERE t_user.id = %(pk_1)s::INTEGER
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | [cached since 2519s ago] {'pk_1': 2}
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | SELECT t_chat_message.thread_id AS t_chat_message_thread_id, min(t_chat_message.create_time) AS first_time, max(t_chat_message.create_time) AS last_time 
FROM t_chat_message 
WHERE t_chat_message.user_id = %(user_id_1)s::INTEGER GROUP BY t_chat_message.thread_id ORDER BY max(t_chat_message.create_time) DESC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | [cached since 2519s ago] {'user_id_1': 2, 'param_1': 50}
INFO     | 2026-01-20 09:01:25 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
